time_of_day,track_name,artist_name
Afternoon,MAGIC (feat. babyidontlikeyou),Gryffin
Afternoon,The New World (ASOT 999),Markus Schulz
Afternoon,Communication,Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - Track Recap, Pt. 1",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - Coming Up, Pt. 2",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 1",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 2",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 3",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 4",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - ASOT Anthem's Recap, Pt. 1",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - ASOT Anthem's Recap, Pt. 2",Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - ASOT Anthem's Recap, Pt. 3",Armin van Buuren
Afternoon,New Horizons (A State Of Trance 650 Anthem) [ASOT 999],Jorn Van Deynhoven
Afternoon,I Live For That Energy (ASOT 800 Anthem) [ASOT 999],Armin van Buuren
Afternoon,I'm In A State Of Trance (A State Of Trance 750 Anthem) [ASOT 999],Ben Gold
Afternoon,450 (ASOT 450 Anthem) [ASOT 999],Sebastian Brandt
Afternoon,A State Of Trance (ASOT 999) - ASOT 1000 Anthem Sneak Preview Pt. 1,Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - Track Recap, Pt. 2",Armin van Buuren
Afternoon,A State Of Trance (ASOT 999) - ASOT 1000 Anthem Sneak Preview Pt. 2,Armin van Buuren
Afternoon,"A State Of Trance (ASOT 999) - Coming Up, Pt. 3",Armin van Buuren
Evening,After Hours,Kehlani
Evening,Vi,Barbados
Evening,I'll Be Missing You,Diddy
Evening,BIRDS OF A FEATHER,Billie Eilish
Evening,Stumblin' In,CYRIL
Evening,The Door,Teddy Swims
Evening,Cold,Jessie Murph
Evening,Oh Carol,Barbados
Evening,Då står pojkarna på rad,Orup
Evening,I Gotta Feeling,Black Eyed Peas
Evening,Murder On The Dancefloor - David Guetta Remix,Sophie Ellis-Bextor
Evening,Kryptonite,3 Doors Down
Evening,She's Out Of Her Mind,blink-182
Evening,What I've Done,Linkin Park
Evening,Canelloni Macaroni,Lasse Holm
Evening,Portrait - Hopeful Child Remix - Edit [from Audible Words + Music],Mariah Carey
Evening,Say My Name,Dimitri Vegas & Like Mike
Evening,To The Beat,Dimitri Vegas & Like Mike
Evening,She Knows - with Akon,Dimitri Vegas & Like Mike
Evening,The Scientist,Dimitri Vegas & Like Mike
Evening,Meet Her At The Love Parade,Dimitri Vegas & Like Mike
Evening,Explode,Dimitri Vegas & Like Mike
Evening,Heaven,Dimitri Vegas & Like Mike
Evening,Addicted To Rave,Timmy Trumpet
Evening,Mwaki - Timmy Trumpet Remix,Zerb
Night,ONE MORE TIME,blink-182
Morning,One Thing,One Direction
Morning,Praise Jah In The Moonlight,YG Marley
Morning,She Knows - with Akon,Dimitri Vegas & Like Mike
Morning,The Age of Love 2022,Dimitri Vegas & Like Mike
Afternoon,Heaven,Dimitri Vegas & Like Mike
Afternoon,Cafe Del Mar,Dimitri Vegas & Like Mike
Afternoon,Shooting Darts (with R3HAB & Prezioso),Dimitri Vegas & Like Mike
Afternoon,One Day I'll Fly Away (A Song for Takis),Dimitri Vegas
Afternoon,Reunion (Free Fire 4th Anniversary Theme Song) [with Alok & Zafrir],Dimitri Vegas & Like Mike
Afternoon,Heard About Me (feat. Nea),Dimitri Vegas & Like Mike
Afternoon,2 Times - Dimitri Vegas Edit,Dino Warriors
Afternoon,Rampage (Free Fire Rampage Theme Song),Dimitri Vegas & Like Mike
Afternoon,We'll Be Dancing Soon,Dimitri Vegas & Like Mike
Afternoon,We Love Hardcore,Dimitri Vegas & Like Mike
Afternoon,Superpowers - Dimitri Vegas Edit,Ilkay Sencan
Afternoon,Too Much,Dimitri Vegas & Like Mike
Afternoon,Back to the Oldskool,Dimitri Vegas & Like Mike
Afternoon,Bonzai Channel One,Dimitri Vegas & Like Mike
Afternoon,Do It! - Dimitri Vegas Radio Edit,Dimitri Vegas & Like Mike
Afternoon,Say My Name,Dimitri Vegas & Like Mike
Afternoon,Get in Trouble (So What),Dimitri Vegas & Like Mike
Afternoon,Raver Dome,3 Are Legend
Afternoon,Happy Together,Dimitri Vegas & Like Mike
Afternoon,The Chase,Dimitri Vegas & Like Mike
Afternoon,The Flight,Dimitri Vegas & Like Mike
Afternoon,Boomshakalaka - Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix,Dimitri Vegas & Like Mike
Afternoon,Instagram,Dimitri Vegas & Like Mike
Afternoon,Repeat After Me,Dimitri Vegas & Like Mike
Afternoon,Selfish,Dimitri Vegas & Like Mike
Afternoon,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike
Afternoon,Untz Untz,Dimitri Vegas & Like Mike
Afternoon,Unity,Dimitri Vegas & Like Mike
Afternoon,When I Grow Up (feat. Wiz Khalifa),Dimitri Vegas & Like Mike
Afternoon,Turn Up,Dimitri Vegas & Like Mike
Afternoon,Higher Place,Dimitri Vegas & Like Mike
Afternoon,Louder - Radio Edit,Dimitri Vegas & Like Mike
Afternoon,Mammoth,Dimitri Vegas & Like Mike
Afternoon,Mortal Kombat Anthem - Club Mix,Dimitri Vegas & Like Mike
Afternoon,Boing,Dimitri Vegas & Like Mike
Afternoon,Melody,Dimitri Vegas & Like Mike
Afternoon,Opa,Dimitri Vegas & Like Mike
Afternoon,Ready For Action,Dimitri Vegas & Like Mike
Afternoon,The Hum,Dimitri Vegas & Like Mike
Afternoon,All I Need (with Gucci Mane),Dimitri Vegas & Like Mike
Afternoon,Best Friend's Ass,Dimitri Vegas & Like Mike
Afternoon,The House Of House,Dimitri Vegas & Like Mike
Afternoon,"Slow Down (feat. Boef, Ronnie Flex, Ali B & I Am Aisha)",Dimitri Vegas & Like Mike
Afternoon,Bounce (feat. Snoop Dogg),Dimitri Vegas & Like Mike
Afternoon,She Knows - with Akon,Dimitri Vegas & Like Mike
Afternoon,The Age of Love 2022,Dimitri Vegas & Like Mike
Afternoon,Fuego,Dimitri Vegas & Like Mike
Afternoon,He's a Pirate - Hans Zimmer vs Dimitri Vegas & Like Mike / Bonus Track,Dimitri Vegas & Like Mike
Afternoon,Crowd Control - Radio Edit,Dimitri Vegas & Like Mike
Afternoon,Arcade Mammoth,Dimitri Vegas & Like Mike
Afternoon,Everybody Clap,Dimitri Vegas & Like Mike
Afternoon,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike
Afternoon,Find Tomorrow (Ocarina) (feat. Wolfpack & Katy B) - Radio Edit,Dimitri Vegas
Afternoon,"Here We Go (Hey Boy, Hey Girl)",Dimitri Vegas & Like Mike
Afternoon,The Jungle,Dimitri Vegas & Like Mike
Afternoon,Patser Bounce,Dimitri Vegas & Like Mike
Afternoon,Arcade - Radio Edit,Dimitri Vegas
Afternoon,Tales of Tomorrow,Dimitri Vegas & Like Mike
Afternoon,You're Next,Dimitri Vegas & Like Mike
Evening,Wakanda - WARRIORS Remix,Dimitri Vegas & Like Mike
Evening,Komtie (Kom Tie Dan He!),Dimitri Vegas & Like Mike
Evening,Levitating (feat. DaBaby),Dua Lipa
Evening,Blow Ya Mind,Timmy Trumpet
Night,Euphoria,Loreen
Night,Stay,Zedd
Night,It Ain't Me (with Selena Gomez),Kygo
Night,Symphony (feat. Zara Larsson),Clean Bandit
Night,2U (feat. Justin Bieber),David Guetta
Night,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann
Night,The Drug In Me Is You,Falling In Reverse
Night,Throne,Bring Me The Horizon
Night,"Dance, Dance",Fall Out Boy
Night,Have You Ever Been In Love,Céline Dion
Night,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion
Night,Just Walk Away - Bonus Track,Céline Dion
Night,The Prayer - LIVE Duet with Josh Groban,Céline Dion
Night,Lambada - Original Version 1989,Kaoma
Night,Jerk It Out,Caesars
Night,Touch Me (I Want Your Body),Samantha Fox
Night,Are You Gonna Be My Girl,Jet
Night,Runaway Train (2022 Remaster),Soul Asylum
Night,Höga klackar,Mares
Night,Kärleksbrev,Hov1
Night,"Alltid leva, aldrig dö",Ulrik Munther
Night,Dagen efter,Tjuvjakt
Night,Oss,RMK & Toppen
Night,VEM FAN E DU?,Hooja
Night,Belong Together,Mark Ambor
Night,we can't be friends (wait for your love),Ariana Grande
Night,Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine
Night,Kite,Benjamin Ingrosso
Night,Every Time I Look For You,blink-182
Night,Right Now,SR-71
Night,Flavor Of The Weak,American Hi-Fi
Night,I'd Do Anything,Simple Plan
Night,Revolution,Hardwell
Night,Apollo Something - Hardwell Mashup,Hardwell
Night,I FEEL LIKE DANCING,Hardwell
Night,Twisted,Hardwell
Night,Goes Like This,Hardwell
Night,emo girl (feat. WILLOW),mgk
Night,Bite Me,Avril Lavigne
Night,Paralyzed,Sueco
Night,sTraNgeRs,Bring Me The Horizon
Night,mars,YUNGBLUD
Night,I Want It That Way,Backstreet Boys
Night,Domino,Jessie J
Night,Call Me Maybe,Carly Rae Jepsen
Night,The Cave,Mumford & Sons
Night,Blame It on Me,George Ezra
Night,All the Pretty Girls,KALEO
Night,My Silver Lining,First Aid Kit
Night,Sarah,Mauro Scocco
Night,Sista morgonen,Niklas Strömstedt
Night,"Ljudet av ett annat hjärta - 7"" Single",Gyllene Tider
Night,Kärleken är evig,Lena Philipsson
Night,Efter plugget,Factory
Night,Öppna landskap,Ulf Lundell
Night,Ingen kan älska som vi,Grace
Night,Håll om mej!,Peter LeMarc
Night,The Winner Takes It All,ABBA
Night,Save My Soul (feat. Jordan Grace),Afroki
Night,High On Love (Mixed),Armin van Buuren
Night,One Cry (feat. Rosa Linn),Galantis
Night,Meet Her At The Love Parade,Dimitri Vegas & Like Mike
Night,Feels Right (I Love It) [Sundress Season],Flo Rida
Night,That's What You Get,Paramore
Night,Dirty Little Secret,The All-American Rejects
Night,"Check Yes, Juliet",We The Kings
Night,Bigger,Backstreet Boys
Night,Drowning,Backstreet Boys
Night,Breathe,Backstreet Boys
Night,No Place,Backstreet Boys
Night,Quit Playing Games (With My Heart),Backstreet Boys
Night,When Your Heart Stops Beating,+44
Night,My Friends Over You,New Found Glory
Night,Jamie All Over,Mayday Parade
Night,Memory,Sugarcult
Night,There Is,Box Car Racer
Night,Girl on Fire,Alicia Keys
Night,Umbrella,Rihanna
Night,Coming Home,Diddy - Dirty Money
Morning,Good Heart,Starship
Morning,We Built This City,Starship
Morning,Girls Like You,Starship
Morning,Say When,Starship
Morning,Winds of Change,Starship
Morning,Här kommer alla känslorna (på en och samma gång),Per Gessle
Morning,Ingen sommar utan reggae,Markoolio
Morning,Lyckligare nu,Linnea Henriksson
Morning,Wild Ones (feat. Sia),Flo Rida
Morning,Stereo Hearts (feat. Adam Levine),Gym Class Heroes
Morning,Down,Jay Sean
Morning,Can't Hold Us (feat. Ray Dalton),Macklemore
Morning,Replay,Iyaz
Morning,Euphoria,Loreen
Morning,Flickorna på TV2,Gyllene Tider
Morning,The Logical Song,Scooter
Morning,Stay,Zedd
Morning,Symphony (feat. Zara Larsson),Clean Bandit
Morning,Becoming Insane,Infected Mushroom
Morning,She Will Be Loved - Radio Mix,Maroon 5
Morning,Be Alright,Dean Lewis
Morning,The Drug In Me Is You,Falling In Reverse
Morning,"Dance, Dance",Fall Out Boy
Morning,Just Walk Away - Bonus Track,Céline Dion
Morning,The Prayer - LIVE Duet with Josh Groban,Céline Dion
Morning,All By Myself,Céline Dion
Morning,Lambada - Original Version 1989,Kaoma
Morning,Touch Me (I Want Your Body),Samantha Fox
Morning,Are You Gonna Be My Girl,Jet
Morning,Runaway Train (2022 Remaster),Soul Asylum
Morning,Höga klackar,Mares
Morning,Kärleksbrev,Hov1
Morning,"Alltid leva, aldrig dö",Ulrik Munther
Morning,Dagen efter,Tjuvjakt
Morning,Oss,RMK & Toppen
Morning,VEM FAN E DU?,Hooja
Morning,we can't be friends (wait for your love),Ariana Grande
Morning,Kite,Benjamin Ingrosso
Morning,Every Time I Look For You,blink-182
Morning,Right Now,SR-71
Morning,Flavor Of The Weak,American Hi-Fi
Morning,Revolution,Hardwell
Morning,Apollo Something - Hardwell Mashup,Hardwell
Morning,I FEEL LIKE DANCING,Hardwell
Morning,Twisted,Hardwell
Morning,Goes Like This,Hardwell
Morning,Bite Me,Avril Lavigne
Morning,sTraNgeRs,Bring Me The Horizon
Morning,mars,YUNGBLUD
Morning,Just Give Me a Reason (feat. Nate Ruess),P!nk
Morning,Call Me Maybe,Carly Rae Jepsen
Morning,The Cave,Mumford & Sons
Morning,Blame It on Me,George Ezra
Morning,All the Pretty Girls,KALEO
Morning,My Silver Lining,First Aid Kit
Morning,Sista morgonen,Niklas Strömstedt
Morning,Bra vibrationer,Kikki Danielsson
Morning,"Ljudet av ett annat hjärta - 7"" Single",Gyllene Tider
Morning,Kärleken är evig,Lena Philipsson
Morning,Efter plugget,Factory
Morning,Öppna landskap,Ulf Lundell
Morning,Ingen kan älska som vi,Grace
Morning,One Cry (feat. Rosa Linn),Galantis
Morning,That's What You Get,Paramore
Morning,High On Love (Mixed),Armin van Buuren
Morning,The Winner Takes It All,ABBA
Morning,Dirty Little Secret,The All-American Rejects
Morning,Meet Her At The Love Parade,Dimitri Vegas & Like Mike
Morning,Save My Soul (feat. Jordan Grace),Afroki
Morning,Håll om mej!,Peter LeMarc
Morning,Feels Right (I Love It) [Sundress Season],Flo Rida
Morning,Bigger,Backstreet Boys
Morning,For The One You Love (Mixed),Roger Shah
Morning,Northern Star,RAM
Evening,When Your Heart Stops Beating,+44
Evening,Cherry Gum,Dolly Style
Evening,Heaven,DJ Sammy
Evening,Played-A-Live (The Bongo Song),Safri Duo
Evening,Bailando - Video Edit,Paradisio
Evening,You Got (What I Want),Graaf
Evening,Slå mig hårt i ansiktet,Thomas Stenström
Evening,Samsara (feat. Emila),Tungevaag
Evening,Saxofuckingfon,Samir & Viktor
Evening,I Won't Let The Sun Go Down On Me,Nik Kershaw
Evening,Där palmerna bor,Medina
Evening,Better Off Alone,Alice Deejay
Evening,The Lonely One,Alice Deejay
Evening,Celebrate Our Love - Original Album Version,Alice Deejay
Evening,California Gurls,Katy Perry
Evening,The Scientist,Coldplay
Evening,Herz an Herz,Blümchen
Evening,Nur Geträumt,Blümchen
Evening,That's What You Get,Paramore
Evening,Somebody,Dagny
Evening,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth
Evening,How Long Will I Love You,Ellie Goulding
Evening,i'm so tired...,Lauv
Evening,Peer Pressure,James Bay
Evening,You and I,LÉON
Evening,Too Good At Goodbyes,Sam Smith
Evening,With Or Without You,U2
Evening,Mirrors,Justin Timberlake
Evening,Lose You To Love Me,Selena Gomez
Evening,Beautiful People (feat. Khalid),Ed Sheeran
Evening,It's Gotta Be You,Isaiah Firebrace
Evening,Anyone,Justin Bieber
Evening,Señorita,Shawn Mendes
Evening,Wasn't Expecting That,Jamie Lawson
Night,You Are The Reason - Duet Version,Calum Scott
Night,"If Not With You, For You",Chris Kläfford
Night,Photograph,Ed Sheeran
Night,Skinny Love,Birdy
Night,Ruin My Life,Zara Larsson
Night,Stay With Me,Sam Smith
Night,All I Want,Kodaline
Night,Lay By Me,Ruben
Night,Kiss Me,Sixpence None The Richer
Night,I Can't Fall in Love Without You,Zara Larsson
Night,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth
Night,Before You Go,Lewis Capaldi
Night,Say Love,James TW
Night,Falling,Harry Styles
Night,I'm Coming,Tove Lo
Night,Hello,Adele
Night,Water Under the Bridge,Adele
Morning,Jag kommer,Veronica Maggio
Morning,BUBBEL PÅ BALKONGEN,Elov & Beny
Morning,Alla vill (feat. estraden),A36
Morning,Sörbäckenkartellen,Bröderna Öhman
Morning,Astronaut - Spotify Singles,Bolaget
Morning,För Dig,Klaudy
Morning,Välkommen ner,Bolaget
Morning,Feite Damer (The Broject),Øsen
Morning,FOREVIG (med TIX),Fjellrev
Morning,SOLDAT - RMX,VC Barre
Morning,What's In It For Me,Amy Diamond
Morning,Jeg vil ha (Parlamentet),Fjellrev
Morning,Lullaby,R3HAB
Morning,Fuckboy,Martine Lunde
Morning,Wakanda - WARRIORS Remix,Dimitri Vegas & Like Mike
Morning,Phat Brahms - Radio Edit,Steve Aoki
Morning,Patser Bounce,Dimitri Vegas & Like Mike
Morning,He's a Pirate - Hans Zimmer vs Dimitri Vegas & Like Mike / Bonus Track,Dimitri Vegas & Like Mike
Morning,Fuego,Dimitri Vegas & Like Mike
Morning,Generation X,Dimitri Vegas & Like Mike
Morning,Arcade Mammoth,Dimitri Vegas & Like Mike
Morning,Kärlek Vid Sista Ögonkastet,Maskinen
Morning,Häng med på party,Magnus Uggla
Morning,Höjer Våra Glas,De Vet Du
Morning,Min mor sa till mej,Orup
Afternoon,Min mor sa till mej,Orup
Afternoon,Symphony (feat. Zara Larsson),Clean Bandit
Afternoon,Vår tid är förlorad,Simon Forslund
Afternoon,Om jag somnar,Victor Leksell
Afternoon,Daughters,Moa Lignell
Afternoon,day i die,Alexander Stewart
Evening,Another Night,Gabry Ponte
Evening,Let You Love Me,Rita Ora
Evening,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5
Evening,Socker,kent
Evening,Terapi,kent
Night,Break My Heart,Dua Lipa
Morning,Vår tid är förlorad,Simon Forslund
Morning,Daughters,Moa Lignell
Morning,Om jag somnar,Victor Leksell
Morning,Stockholm,lovad
Morning,day i die,Alexander Stewart
Morning,Burn,USHER
Afternoon,Terapi,kent
Afternoon,Hedda & Mie,Hjorterud Allé
Afternoon,Kärleken är evig,Lena Philipsson
Afternoon,know that you're not alone,Cat Burns
Afternoon,No More Sad Songs (feat. Machine Gun Kelly),Little Mix
Afternoon,I Can't Fall in Love Without You,Zara Larsson
Afternoon,Too Much To Ask,Niall Horan
Afternoon,Hello,Adele
Afternoon,Say You Won't Let Go,James Arthur
Afternoon,I GUESS I'M IN LOVE,Clinton Kane
Evening,"Fire On Fire - From ""Watership Down""",Sam Smith
Evening,When I Was Your Man,Bruno Mars
Evening,I'm Yours,Jason Mraz
Evening,I'm Coming,Tove Lo
Evening,Thinking out Loud,Ed Sheeran
Evening,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion
Evening,When We Were Young,Adele
Evening,This I Promise You,*NSYNC
Evening,New Light,John Mayer
Evening,Lost Without You,Freya Ridings
Evening,Space For Two,Mr. Probz
Evening,Austin (Boots Stop Workin'),Dasha
Evening,If I Ain't Got You,Alicia Keys
Evening,Secret Love Song (feat. Jason Derulo),Little Mix
Evening,You Make It Real,James Morrison
Evening,Collide - Acoustic Version,Howie Day
Evening,How Do You Sleep?,Sam Smith
Evening,Passport Home,JP Cooper
Evening,Say Love,James TW
Evening,Happier,Ed Sheeran
Evening,Make You Mine,Madison Beer
Evening,Fall So Hard,Christopher
Evening,This Can't Be Love,Victor Crone
Evening,Be Alright,Dean Lewis
Evening,Love on the Weekend,John Mayer
Evening,Slow Dance (feat. Ava Max),AJ Mitchell
Evening,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson
Afternoon,Water Under the Bridge,Adele
Afternoon,Hurt Somebody,Noah Kahan
Afternoon,7 Minutes,Dean Lewis
Afternoon,Falling,Harry Styles
Afternoon,Marry Me,Train
Afternoon,"10,000 Hours (with Justin Bieber)",Dan + Shay
Afternoon,Home,Good Neighbours
Afternoon,You Say,Lauren Daigle
Afternoon,I Don't Care (with Justin Bieber),Ed Sheeran
Afternoon,Stay Awake,Dean Lewis
Afternoon,Angels,Robbie Williams
Afternoon,Stay With Me,Sam Smith
Afternoon,Kiss from a Rose,Seal
Afternoon,"Fire On Fire - From ""Watership Down""",Sam Smith
Afternoon,I'll Wait,Kygo
Afternoon,Thinking out Loud,Ed Sheeran
Afternoon,There's No Way (feat. Julia Michaels),Lauv
Afternoon,Wild Enough,Elina
Afternoon,When We Were Young,Adele
Afternoon,Landmines,Sum 41
Evening,Dilemma,Green Day
Evening,Fake As Hell (with Avril Lavigne),All Time Low
Evening,Seasons,Thirty Seconds To Mars
Evening,Happier (feat. Oli Sykes of Bring Me The Horizon),YUNGBLUD
Evening,Already Over,Mike Shinoda
Evening,Rise Up,Sum 41
Evening,The American Dream Is Killing Me,Green Day
Evening,S’old,Taking Back Sunday
Evening,DArkSide,Bring Me The Horizon
Evening,Friendly Fire,Linkin Park
Evening,World On Fire,Thirty Seconds To Mars
Evening,Dumbstruck Dumbf**k,Neck Deep
Evening,One Eyed Bastard,Green Day
Evening,SEE YOU,blink-182
Evening,Waiting On A Twist Of Fate,Sum 41
Evening,I Was Alive,Beartooth
Evening,BREATHING UNDERWATER,Hot Milk
Evening,Avalanche,Thirty Seconds To Mars
Evening,It Won’t Be Like This Forever,Neck Deep
Evening,"Blood, Hair, And Eyeballs",Alkaline Trio
Evening,Iconic (feat. Jax),Simple Plan
Evening,We Didn’t Start The Fire (Bonus Track),Fall Out Boy
Evening,CUT ME OFF,blink-182
Evening,Bobby Sox,Green Day
Evening,Leave a Light On (Talk Away The Dark),Papa Roach
Evening,We Need More Bricks,Neck Deep
Evening,Kool-Aid,Bring Me The Horizon
Evening,Keep Going,Taking Back Sunday
Evening,Stand Up for the Champions,Right Said Fred
Evening,Pong Dance,Vigiland
Evening,"Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)",RedOne
Evening,SLEEP WHEN IM DEAD,Kami Kehoe
Evening,Runaway Train (2022 Remaster),Soul Asylum
Night,Elegi,Lars Winnerbäck
Evening,I Left My Home - Rock Version,Jonathan Michael Fleming
Evening,I Left My Home,The Kiffness
Evening,I Left My Home,Jonathan Michael Fleming
Evening,I Left My Home,Mjhanks
Evening,Drill Sergeant DePalo (I left my home_(To join the army),coach beats
Evening,I Left My Home - Beat remake,Dee_S
Evening,I Left My Home - Killavic Remix,Mjhanks
Evening,"I Left My Home Cypher, Pt. 1",The Marine Rapper
Evening,Long Way Home,Tritonal
Evening,Waterloo,ABBA
Evening,VEM FAN E DU?,Hooja
Evening,NUDELINUDES - MADNEZZ REMIX,Louise Andersson Bodin
Evening,SYRGAS (Till Anna) - J.O.X Remix,LBSB
Evening,JAG VET DU VILL HA MIG,Perra & Berra
Evening,VIVA LA GUNILLA - MADNEZZ SPED UP REMIX,Gunilla Persson
