time_of_day,track_name,artist_name,bpm
Morning,I Lived,OneRepublic,Medium
Morning,I Believe in a Thing Called Love,The Darkness,Medium
Morning,Superstar,Bianca Ingrosso,Medium
Morning,Can't Fight The Moonlight,LeAnn Rimes,Medium
Morning,How Will I Know,Whitney Houston,High
Morning,Always,Gavin James,Low
Morning,Less Than Zero,The Weeknd,High
Morning,Fall for You,Secondhand Serenade,Low
Morning,Dalai Lama,Frej Larsson,Low
Morning,Vindicated,Dashboard Confessional,Medium
Morning,Welcome to the Black Parade,My Chemical Romance,Low
Morning,I'm Beginning To See The Light,Charlotte Perrelli,Medium
Morning,No Role Modelz,J. Cole,Medium
Morning,Donald Trump,Mac Miller,Medium
Morning,Isis (feat. Logic),Joyner Lucas,Medium
Morning,No Diggity,Blackstreet,High
Morning,The Final Countdown,Europe,Medium
Morning,Sarah,Mauro Scocco,Low
Morning,Make It Count,Armin van Buuren,Medium
Morning,Ocean Avenue,Steve Aoki,Medium
Morning,Sleepwalking,James Arthur,Medium
Morning,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Medium
Afternoon,You Belong With Me,Taylor Swift,Medium
Evening,Boomerang,Smash Into Pieces,Medium
Evening,Sandy,Svenne & Lotta,High
Evening,Air,Marcus & Martinus,High
Evening,You Belong With Me,Taylor Swift,Medium
Evening,My Hero,Foo Fighters,High
Evening,Edelweiss,Signe & Hjördis,Medium
Evening,Gift,Hov1,Medium
Evening,Love Story,Taylor Swift,Medium
Evening,Love Story,Disco Lines,Medium
Evening,Made You Look,Meghan Trainor,Low
Evening,Versace on the Floor,Bruno Mars,High
Morning,Can't Be Saved,Senses Fail,High
Afternoon,Mama,My Chemical Romance,Medium
Afternoon,Only One,Yellowcard,Medium
Afternoon,Anti-Hero,Taylor Swift,Medium
Afternoon,Highway Don't Care,Tim McGraw,Low
Afternoon,The Great War,Taylor Swift,Medium
Morning,Eloise,Arvingarna,Low
Morning,Islands in the Stream,Dolly Parton,Medium
Afternoon,Call It What You Want,Taylor Swift,Medium
Morning,Torn,Natalie Imbruglia,Medium
Evening,American Pie,Madonna,Medium
Evening,Baby Boom,Magnus Uggla,Medium
Evening,Gloria,Laura Branigan,Medium
Morning,Save Your Tears,The Weeknd,High
Morning,Don't Care,Galantis,Low
Morning,Everlong,Foo Fighters,Medium
Morning,Victoria,Magnus Uggla,Medium
Morning,Gift,Hov1,Medium
Morning,Recover,CHVRCHES,Low
Evening,Damn,Hov1,Medium
Evening,Here With Me,Marshmello,Medium
Evening,Recover,CHVRCHES,Low
Morning,I'd Do Anything,Simple Plan,Medium
Morning,Om,Niklas Strömstedt,High
Morning,FTCU,Nicki Minaj,Medium
Morning,Your Song,Rita Ora,High
Morning,Beautiful Trauma,P!nk,Medium
Morning,What About Us,P!nk,Medium
Afternoon,What About Us,P!nk,Medium
Afternoon,I'm Alive,Céline Dion,Low
Afternoon,Fight Song,Rachel Platten,High
Afternoon,Farväl,Bolaget,Medium
Afternoon,Safe Again,Martin Almgren,Low
Afternoon,This Kind Of Love,Chris Kläfford,Medium
Afternoon,How Will I Know,Whitney Houston,High
Afternoon,It's All Coming Back to Me Now,Céline Dion,Low
Afternoon,Raise Your Glass,P!nk,Medium
Afternoon,Can't Fight The Moonlight,LeAnn Rimes,Medium
Afternoon,Paint The Town Red,Doja Cat,High
Afternoon,Water,Tyla,Medium
Afternoon,Wannabe,Spice Girls,High
Afternoon,Truthfully,DNCE,Medium
Afternoon,Move,DNCE,High
Afternoon,Got Me Good,DNCE,Medium
Evening,Truthfully,DNCE,Medium
Evening,Move,DNCE,High
Evening,Got Me Good,DNCE,Medium
Afternoon,Fall for You,Secondhand Serenade,Low
Afternoon,Cynical,blink-182,Medium
Morning,Nobody Knows,Darin,Medium
Morning,Never Let Go,descent,Medium
Morning,Exorcist,Octatonez,High
Morning,Cynical,blink-182,Medium
Morning,Imaginary,Brennan Heart,High
Morning,From Yesterday,Thirty Seconds To Mars,Medium
Evening,Butter,BTS,Medium
Afternoon,2U (feat. Justin Bieber),David Guetta,High
Afternoon,Stay,Zedd,Low
Afternoon,Man! I Feel Like A Woman!,Shania Twain,Medium
Morning,Truthfully,DNCE,Medium
Morning,Good Day,DNCE,High
Morning,Lose My Cool,DNCE,High
Morning,Move,DNCE,High
Morning,Higher Love,Kygo,Low
Morning,Waterloo,ABBA,Medium
Morning,Someday,OneRepublic,Medium
Morning,17,ADAAM,Medium
Morning,Mother,Meghan Trainor,Medium
Morning,House On Fire,Mimi Webb,High
Morning,Hold On,Justin Bieber,Medium
Morning,Tearin' up My Heart - Radio Edit,*NSYNC,Medium
Morning,Lightning Strikes,Gabry Ponte,High
Morning,Russian Lullaby,E-Type,Medium
Afternoon,Endless Love,Lionel Richie,Medium
Afternoon,My Love,Westlife,Medium
Evening,Behind These Hazel Eyes,Kelly Clarkson,High
Afternoon,Faith,The Weeknd,High
Afternoon,It's My Life,Dr. Alban,Medium
Afternoon,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Medium
Afternoon,My Life Would Suck Without You,Kelly Clarkson,High
Afternoon,Someone You Loved,Lewis Capaldi,Medium
Afternoon,Wrecking Ball,Miley Cyrus,High
Afternoon,The Call,Backstreet Boys,High
Afternoon,Blinding Lights,The Weeknd,High
Afternoon,Beautiful Trauma,P!nk,Medium
Afternoon,Bad Romance,Lady Gaga,Medium
Afternoon,Black or White - Single Version,Michael Jackson,Medium
Afternoon,The One,Backstreet Boys,High
Afternoon,I Knew I Loved You,Savage Garden,Low
Afternoon,Unwritten,Natasha Bedingfield,Medium
Afternoon,Believe,Cher,Low
Evening,Bite Me,Avril Lavigne,Medium
Evening,Californication,Red Hot Chili Peppers,Medium
Evening,Under the Bridge,Red Hot Chili Peppers,Low
Evening,Snow (Hey Oh),Red Hot Chili Peppers,Medium
Evening,Otherside,Red Hot Chili Peppers,Medium
Evening,Can't Stop,Red Hot Chili Peppers,Low
Evening,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Medium
Evening,Mockingbird,Eminem,High
Evening,Tha Crossroads,Bone Thugs-N-Harmony,High
Evening,Dead!,My Chemical Romance,Medium
Evening,Jungleland,Bruce Springsteen,Medium
Evening,Born to Run,Bruce Springsteen,Medium
Morning,Behind These Hazel Eyes,Kelly Clarkson,High
Morning,Because of You,Kelly Clarkson,Medium
Afternoon,Gone,Kelly Clarkson,Medium
Afternoon,Demons,Imagine Dragons,Medium
Evening,Demons,Imagine Dragons,Medium
Afternoon,Dum,Bolaget,Medium
Afternoon,Country Roads,Hermes House Band,Medium
Afternoon,Dreamer,Axwell /\ Ingrosso,High
Afternoon,Roads,Vargas & Lagola,Medium
Afternoon,Darkside,Alan Walker,Medium
Afternoon,Friday I'm In Love,The Cure,Medium
Afternoon,What I've Done,Linkin Park,Medium
Afternoon,Snuff,Slipknot,Medium
Afternoon,Welcome to the Family,Avenged Sevenfold,Low
Evening,Be My Lover,La Bouche,Medium
Evening,Let Me Entertain You,Robbie Williams,Medium
Evening,Larger Than Life,Backstreet Boys,Low
Evening,Baby Baby,Corona,Low
Evening,Sing Hallelujah!,Dr. Alban,Medium
Evening,Believe,Cher,Low
Evening,When You're Gone,Bryan Adams,Low
Evening,Beautiful Life,Ace of Base,High
Evening,Faith,The Weeknd,High
Evening,Give Me Novacaine / She's a Rebel,Green Day,High
Night,Faith,The Weeknd,High
Night,Give Me Novacaine / She's a Rebel,Green Day,High
Afternoon,Mad World,Timmy Trumpet,Medium
Afternoon,Eternity,Timmy Trumpet,Medium
Afternoon,Freaks,Timmy Trumpet,Medium
Afternoon,Fuego,Timmy Trumpet,Medium
Afternoon,Revolution,Hardwell,Low
Afternoon,Narco,Blasterjaxx,High
Afternoon,Three Little Birds,Timmy Trumpet,Medium
Afternoon,Blow It Up,Timmy Trumpet,Low
Afternoon,Feel Your Love,Dimitri Vegas & Like Mike,Medium
Afternoon,Oracle,Timmy Trumpet,Medium
Afternoon,Sweet Caroline,Dimitri Vegas & Like Mike,Medium
Afternoon,Just In Case,Timmy Trumpet,High
Afternoon,Tricky Tricky,W&W,Medium
Evening,Paul Is Dead,Scooter,Medium
Evening,Grand Hotel,Barbados,Low
Evening,Eloise,Arvingarna,Low
Evening,Simsalabim,Lucianoz,High
Evening,Waiting,Green Day,Low
Evening,Teenagers,My Chemical Romance,Medium
Evening,Fat Lip,Sum 41,Low
Evening,Slipping Through My Fingers,Declan McKenna,Medium
Evening,snowfall,Øneheart,High
Evening,Svag,Danzbanderz,High
Evening,I Do,Arvingarna,Medium
Evening,Lose My Mind,Danzbanderz,Medium
Morning,Teenagers,My Chemical Romance,Medium
Afternoon,Greatest Love of All,Whitney Houston,Medium
Afternoon,When a Man Loves a Woman,Michael Bolton,Low
Afternoon,Marry You,Bruno Mars,High
Afternoon,Marry Me,Jason Derulo,Medium
Afternoon,One Thing,One Direction,Medium
Afternoon,All of Me,John Legend,High
Afternoon,The Power of Love,Céline Dion,Medium
Afternoon,Utan dina andetag,kent,High
Afternoon,Careless Whisper,George Michael,High
Afternoon,You Raise Me Up,Westlife,Low
Afternoon,I Just Called To Say I Love You,Stevie Wonder,Medium
Afternoon,Iris,The Goo Goo Dolls,Medium
Afternoon,The Rose,Westlife,Medium
Afternoon,Always Be My Baby,Mariah Carey,Low
Afternoon,Stuck On You,Lionel Richie,High
Evening,Synergy,Timmy Trumpet,Medium
Evening,Invincible,Neolux,Medium
Evening,Call Me,plenka,Medium
Evening,Under Pressure,Darrell Story,Medium
Evening,The Lady In Red,Chris de Burgh,Medium
Afternoon,Synergy,Timmy Trumpet,Medium
Afternoon,Paul Is Dead,Scooter,Medium
Afternoon,Never Let Me Go,Timmy Trumpet,Low
Afternoon,Project X,Timmy Trumpet,Low
Afternoon,911,R3HAB,High
Afternoon,The Race,Timmy Trumpet,Low
Afternoon,Up & Down,Timmy Trumpet,Medium
Afternoon,I Do,Arvingarna,Medium
Afternoon,Lose My Mind,Danzbanderz,Medium
Afternoon,Vill ha dig,Freestyle,Medium
Afternoon,Svag,Danzbanderz,High
Afternoon,Het,Björn Rosenström,Medium
Afternoon,Bo Diddley,Arvingarna,Medium
Afternoon,Fantasi,Freestyle,Medium
Evening,Don't You Want Me,Timmy Trumpet,Medium
Morning,The Kids Aren't Alright,The Offspring,Medium
Evening,Flowers,Miley Cyrus,High
Evening,The Middle,Zedd,High
Evening,2002,Anne-Marie,Low
Evening,Dark Horse,Katy Perry,High
Evening,I Love It,Icona Pop,Medium
Evening,The Man,Taylor Swift,Low
Evening,We Can't Stop,Miley Cyrus,Low
Evening,So What,P!nk,Medium
Evening,Paparazzi,Lady Gaga,Medium
Evening,Easy On Me,Adele,Medium
Evening,Just Dance,Lady Gaga,High
Evening,Poker Face,Lady Gaga,Medium
Night,Someone Like You,Adele,Medium
Night,Can't Stop,Red Hot Chili Peppers,Low
Night,Welcome to My Life,Simple Plan,Medium
Afternoon,The Kids Aren't Alright,The Offspring,Medium
Afternoon,Here I Go Again,E-Type,Medium
Afternoon,I See Fire,Ed Sheeran,High
Afternoon,Gift,Hov1,Medium
Afternoon,Profil,De Vet Du,Medium
Afternoon,Show Me the Meaning of Being Lonely,Backstreet Boys,High
Afternoon,If It Makes You Happy,Sheryl Crow,Medium
Afternoon,Jesus of Suburbia,Green Day,High
Evening,Mad World,Timmy Trumpet,Medium
Evening,Eternity,Timmy Trumpet,Medium
Evening,Freaks,Timmy Trumpet,Medium
Evening,Fuego,Timmy Trumpet,Medium
Evening,Revolution,Hardwell,Low
Evening,Narco,Blasterjaxx,High
Evening,Three Little Birds,Timmy Trumpet,Medium
Evening,Feel Your Love,Dimitri Vegas & Like Mike,Medium
Morning,Here I Go Again,E-Type,Medium
Afternoon,Violence,blink-182,Medium
Afternoon,All By Myself,Céline Dion,Medium
Afternoon,Diamonds,Victor Crone,Medium
Afternoon,Never Give Up,Maria Sur,Medium
Afternoon,Gorgeous,Axel Schylström,Medium
Afternoon,Now I Know,Tennessee Tears,High
Afternoon,Russian Roulette,Tungevaag,Medium
Afternoon,Dying for You (feat. Alex Aris) - Radio Edit,Otto Knows,Medium
Afternoon,Mandy,Westlife,Medium
Afternoon,If I Let You Go - Radio Edit,Westlife,High
Afternoon,Desperado,Westlife,Medium
Afternoon,Swear It Again - Radio Edit,Westlife,Medium
Afternoon,Nobody Knows,Darin,Medium
Afternoon,Baby Boom,Magnus Uggla,Medium
Afternoon,IQ,Magnus Uggla,Medium
Evening,Victoria,Magnus Uggla,Medium
Afternoon,Say My Name,David Guetta,Medium
Afternoon,Thunder,Gabry Ponte,Medium
Evening,Best Thing,Timmy Trumpet,Medium
Evening,I Want to Know What Love Is - 1999 Remaster,Foreigner,Low
Evening,The Power of Love,Céline Dion,Medium
Evening,When a Man Loves a Woman,Michael Bolton,Low
Evening,Endless Love,Lionel Richie,Medium
Evening,Hero,Mariah Carey,Medium
Evening,I Knew I Loved You,Savage Garden,Low
Evening,"Say You, Say Me",Lionel Richie,Medium
Evening,Just the Way You Are,Bruno Mars,Low
Evening,Stuck On You,Lionel Richie,High
Evening,All of Me,John Legend,High
Evening,You're Still The One,Shania Twain,High
Evening,Wonderful Tonight,Eric Clapton,Medium
Evening,Marry You,Bruno Mars,High
Evening,Photograph,Ed Sheeran,High
Evening,Fields Of Gold,Sting,Medium
Evening,Perfect,Ed Sheeran,Medium
Evening,I Will Always Love You,Whitney Houston,Medium
Evening,Always Be My Baby,Mariah Carey,Low
Evening,I Swear,All-4-One,Medium
Evening,The Rose,Westlife,Medium
Evening,Careless Whisper,George Michael,High
Evening,Marry Me,Jason Derulo,Medium
Evening,Greatest Love of All,Whitney Houston,Medium
Evening,All for Love,Rod Stewart,High
Morning,Baby Boom,Magnus Uggla,Medium
Morning,The First Time,blink-182,Medium
Morning,Waiting,Green Day,Low
Afternoon,Catch the Moon,Stefan Andersson,Low
Afternoon,Last Resort,Papa Roach,Medium
Afternoon,Remember,Becky Hill,Medium
Afternoon,Livin' On A Prayer,Bon Jovi,Medium
Afternoon,Rasputin,Majestic,Medium
Afternoon,Livin' la Vida Loca,Ricky Martin,High
Afternoon,Release Me,Agnes,Medium
Afternoon,Heaven,DJ Sammy,High
Afternoon,L'Amour Toujours,Gigi D'Agostino,Medium
Afternoon,Cry for You,September,Medium
Afternoon,One More Time,Daft Punk,Medium
Afternoon,Children,Robert Miles,Medium
Afternoon,With Every Heartbeat,Kleerup,Medium
Evening,Oracle,Timmy Trumpet,Medium
Evening,Sweet Caroline,Dimitri Vegas & Like Mike,Medium
Evening,Just In Case,Timmy Trumpet,High
Evening,Tricky Tricky,W&W,Medium
Evening,Up & Down,Timmy Trumpet,Medium
Evening,The Race,Timmy Trumpet,Low
Evening,Therapy,Timmy Trumpet,Medium
Evening,Tonight,Timmy Trumpet,Medium
Evening,Dumb,Timmy Trumpet,High
Night,911,R3HAB,High
Night,Never Let Me Go,Timmy Trumpet,Low
Night,Blow Ya Mind,Timmy Trumpet,Medium
Night,Project X,Timmy Trumpet,Low
Night,Eternity,Timmy Trumpet,Medium
Night,Synergy,Timmy Trumpet,Medium
Night,Best Thing,Timmy Trumpet,Medium
Night,Mad World,Timmy Trumpet,Medium
Night,Metaphor,Alok,Low
Night,Freaks,Timmy Trumpet,Medium
Night,Fuego,Timmy Trumpet,Medium
Night,Aria,Argy,Medium
Night,Up All Night,blink-182,Low
Night,When You Say Nothing At All,Ronan Keating,Low
Night,Dance The Night Away,TWICE,Medium
Night,I Will Always Love You,Whitney Houston,Medium
Night,The Anthem,Good Charlotte,Medium
Night,(Everything I Do) I Do It For You,Bryan Adams,Low
Night,The Kids Aren't Alright,The Offspring,Medium
Night,Forever Young,BLACKPINK,Low
Night,Magic Shop,BTS,High
Night,Voices,Stray Kids,High
Afternoon,California - Tchad Blake Mix,Phantom Planet,High
Afternoon,The Fox (What Does the Fox Say?),Ylvis,Medium
Afternoon,Just the Girl,The Click Five,Medium
Afternoon,Head Above Water,Avril Lavigne,Medium
Afternoon,Sk8er Boi,Avril Lavigne,High
Afternoon,I Love You,Avril Lavigne,Medium
Afternoon,Calling All Angels,Train,High
Afternoon,Pantheon,Argy,Medium
Afternoon,Echo,RSCL,High
Afternoon,Higher Power,Anyma,Medium
Afternoon,Subterranean,Miss Monique,Medium
Afternoon,Aria,Argy,Medium
Afternoon,Atmosphere,FISHER,High
Afternoon,Take Care,Helsloot,Medium
Afternoon,Eternity,Anyma,Medium
Afternoon,Be The One,Eli Brown,High
Afternoon,Metro,Kevin de Vries,High
Afternoon,Ascend,Dezko,High
Afternoon,93 'Til Infinity,Souls Of Mischief,High
Evening,Blow It Up,Timmy Trumpet,Low
Evening,Project X,Timmy Trumpet,Low
Evening,Great Spirit,Armin van Buuren,High
Evening,Metaphor,Alok,Low
Evening,911,R3HAB,High
Night,All of Me,John Legend,High
Night,I Just Called To Say I Love You,Stevie Wonder,Medium
Night,"Say You, Say Me",Lionel Richie,Medium
Night,Endless Love,Lionel Richie,Medium
Night,Stuck On You,Lionel Richie,High
Night,Every Breath You Take,The Police,Medium
Night,Fire And Ice,MYST,High
Night,Temple Of Light,Wildstylez,Medium
Afternoon,Therapy,Timmy Trumpet,Medium
Afternoon,Dumb,Timmy Trumpet,High
Afternoon,Tonight,Timmy Trumpet,Medium
Afternoon,The King,Timmy Trumpet,High
Afternoon,Blow Ya Mind,Timmy Trumpet,Medium
Afternoon,Metaphor,Alok,Low
Afternoon,Best Thing,Timmy Trumpet,Medium
Afternoon,Fire And Ice,MYST,High
Afternoon,Temple Of Light,Wildstylez,Medium
Afternoon,What About Us,Audiotricz,Medium
Afternoon,Runaway,Armin van Buuren,High
Afternoon,Coming Down,Withard,Medium
Morning,2U (feat. Justin Bieber),David Guetta,High
Afternoon,Fly Away,Lenny Kravitz,Low
Afternoon,This City,Sam Fischer,Medium
Afternoon,Train Wreck,James Arthur,Medium
Afternoon,I Learned from the Best,Whitney Houston,High
Afternoon,I Have Nothing,Whitney Houston,Medium
Afternoon,Run to You,Whitney Houston,Medium
Afternoon,Before You Go,Lewis Capaldi,Low
Afternoon,If I Could Turn Back Time,Cher,Medium
Afternoon,American Town,Ed Sheeran,Medium
Afternoon,Still Don't Know My Name,Labrinth,Low
Evening,Namaste,The Healing Buddha,High
Morning,Sweet Caroline,Dimitri Vegas & Like Mike,Medium
Afternoon,Forever,EXO,Medium
Afternoon,BEAUTIFUL,iKON,Medium
Afternoon,I Will Wait,Mumford & Sons,Medium
Afternoon,Bitch,Meredith Brooks,Medium
Afternoon,Human,The Killers,High
Afternoon,Lola Montez,Volbeat,High
Afternoon,Kickapoo,Tenacious D,Medium
Afternoon,Uprising,Muse,Medium
Afternoon,Dammit,blink-182,Medium
Afternoon,Pretty Little Girl,blink-182,High
Afternoon,I Really Wish I Hated You,blink-182,High
Afternoon,The First Time,blink-182,Medium
Afternoon,Feel,Robbie Williams,High
Evening,Feel,Robbie Williams,High
Evening,I Don't Want to Be,Gavin DeGraw,Low
Morning,I Don't Want to Be,Gavin DeGraw,Low
Morning,Lose Control,Teddy Swims,Medium
Morning,Wish You The Best,Lewis Capaldi,Low
Morning,Creep,Naeleck,Medium
Morning,Jesus of Suburbia,Green Day,High
Morning,The Rock Show,blink-182,Medium
Morning,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,High
Morning,"Dear Maria, Count Me In",All Time Low,High
Morning,If I Let You Go - Radio Edit,Westlife,High
Morning,Uptown Girl - Radio Edit,Westlife,Medium
Morning,Starlight,Westlife,Medium
Morning,Seasons in the Sun,Westlife,Low
Morning,Break My Heart,Dua Lipa,Medium
Morning,Take A Chance On Me,ABBA,Medium
Morning,Goliath,Smith & Thell,Low
Morning,Marry You,Bruno Mars,High
Morning,Sk8er Boi,Avril Lavigne,High
Morning,Misery Business,Paramore,High
Morning,Breakeven,The Script,Medium
Morning,London Bridge,Fergie,Medium
Morning,Heather,Conan Gray,Low
Afternoon,Waiting for Tonight,Jennifer Lopez,Medium
Afternoon,Tearin' up My Heart - Radio Edit,*NSYNC,Medium
Afternoon,First of the Year (Equinox),Skrillex,Medium
Afternoon,Scary Monsters and Nice Sprites,Skrillex,Medium
Afternoon,Ensam,Norlie & KKV,Medium
Afternoon,Das Boot,Noisecontrollers,Medium
Afternoon,Victorious,Psyko Punkz,Medium
Afternoon,Country Roads,Atmozfears,Medium
Afternoon,Hos dig är jag underbar,Patrik Isaksson,Medium
Afternoon,Electric,Melody Club,Medium
Afternoon,I'm Gonna Be (500 Miles),The Proclaimers,Medium
Afternoon,99 Luftballons,Nena,Medium
Afternoon,Dancing In the Dark,Bruce Springsteen,High
Afternoon,Down Under,Men At Work,Medium
Afternoon,Drowning,Backstreet Boys,Medium
Afternoon,Climbing the Walls,Backstreet Boys,Medium
Afternoon,Bigger,Backstreet Boys,Medium
Afternoon,As Long as You Love Me,Backstreet Boys,Medium
Afternoon,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Medium
Afternoon,Bad Day,Daniel Powter,High
Afternoon,Dandelions,Ruth B.,Medium
Afternoon,Complicated,Avril Lavigne,Low
Afternoon,One in a Million,Bebe Rexha,High
Afternoon,Bad Memories,MEDUZA,Medium
Afternoon,Love Is Alive,Gwen Stefani,Low
Morning,Down,blink-182,Medium
Morning,Cancer,My Chemical Romance,Low
Morning,Gold Dust,Galantis,Medium
Morning,I Wanna Know,Alesso,Low
Morning,Collide,Hellberg,Medium
Morning,I Love You,Céline Dion,Medium
Morning,All Out of Love,Air Supply,Medium
Morning,Never Give Up,Maria Sur,Medium
Morning,Diamonds,Victor Crone,Medium
Morning,I See Fire,Ed Sheeran,High
Morning,Happy Ending,MIKA,Medium
Morning,Snuff,Slipknot,Medium
Morning,American Idiot,Green Day,High
Morning,Scattered,Green Day,Medium
Morning,When I Come Around,Green Day,Medium
Morning,Nice Guys Finish Last,Green Day,Medium
Morning,Darkside,Alan Walker,Medium
Morning,SOS,ABBA,Medium
Morning,Dance with Me Tonight,Olly Murs,Medium
Morning,House of Memories,Panic! At The Disco,Medium
Morning,Starving,Hailee Steinfeld,Medium
Morning,Raise Your Glass,P!nk,Medium
Morning,Shout Out to My Ex,Little Mix,Medium
Morning,Castle on the Hill,Ed Sheeran,Medium
Afternoon,No Go,ODZ,Medium
Afternoon,The Anthem,Good Charlotte,Medium
Afternoon,The Middle,Jimmy Eat World,High
Afternoon,Through The Night,KELTEK,Medium
